customer_id,tenure_months,contract_type,monthly_charges,support_tickets,payment_method,churn
CUST-106862,57,Month-to-Month,92.74,3,Direct Debit,No
CUST-106863,58,Two Year,51.35,2,Bank Transfer,No
CUST-106864,14,Month-to-Month,70.93,0,Direct Debit,No
CUST-106865,20,Two Year,73.53,3,Bank Transfer,No
CUST-106866,30,One Year,78.91,2,Credit Card,No
CUST-106867,19,Month-to-Month,87.55,0,Bank Transfer,Yes
CUST-106868,53,One Year,50.65,3,Credit Card,No
CUST-106869,56,One Year,62.72,1,Bank Transfer,No
CUST-106870,23,Month-to-Month,52.8,2,Direct Debit,Yes
CUST-106871,62,Two Year,63.95,2,Bank Transfer,No
CUST-106872,33,Month-to-Month,78.97,1,Direct Debit,No
CUST-106873,18,Month-to-Month,31.92,2,Direct Debit,No
CUST-106874,33,Month-to-Month,87.19,2,Credit Card,Yes
CUST-106875,32,Month-to-Month,42.22,3,Credit Card,No
CUST-106876,61,Month-to-Month,58.85,0,Credit Card,Yes
CUST-106877,54,Two Year,89.88,1,Direct Debit,Yes
CUST-106878,17,Month-to-Month,71.56,1,Credit Card,No
CUST-106879,19,Month-to-Month,71.79,2,Bank Transfer,No
CUST-106880,70,Month-to-Month,41.39,1,Credit Card,Yes
CUST-106881,34,Two Year,44.12,1,Direct Debit,No
CUST-106882,25,Two Year,83.83,4,Credit Card,Yes
CUST-106883,68,One Year,53.22,2,Bank Transfer,No
CUST-106884,11,Two Year,55.1,1,Bank Transfer,Yes
CUST-106885,16,One Year,84.28,2,Direct Debit,No
CUST-106886,61,Two Year,44.0,4,Direct Debit,No
CUST-106887,7,One Year,70.38,2,Direct Debit,No
CUST-106888,16,Month-to-Month,65.86,0,Direct Debit,No
CUST-106889,16,Month-to-Month,64.95,0,Direct Debit,Yes
CUST-106890,40,One Year,54.63,1,Credit Card,No
CUST-106891,12,Month-to-Month,53.4,1,Credit Card,No
CUST-106892,35,Month-to-Month,43.43,1,Direct Debit,Yes
CUST-106893,21,One Year,74.65,4,Direct Debit,No
CUST-106894,50,Two Year,51.64,2,Direct Debit,No
CUST-106895,43,Month-to-Month,84.37,0,Direct Debit,Yes
CUST-106896,17,One Year,60.51,1,Bank Transfer,No
CUST-106897,32,One Year,43.83,3,Direct Debit,No
CUST-106898,41,Two Year,60.24,1,Credit Card,No
CUST-106899,6,Two Year,56.78,1,Direct Debit,No
CUST-106900,27,One Year,85.18,1,Credit Card,No
CUST-106901,20,Month-to-Month,57.62,1,Credit Card,Yes
CUST-106902,25,Month-to-Month,59.48,2,Direct Debit,No
CUST-106903,66,Month-to-Month,93.23,1,Credit Card,Yes
CUST-106904,9,One Year,75.17,2,Direct Debit,No
CUST-106905,53,Two Year,98.25,0,Direct Debit,Yes
CUST-106906,61,One Year,90.18,0,Credit Card,No
CUST-106907,38,Month-to-Month,47.26,3,Credit Card,Yes
CUST-106908,3,One Year,84.8,2,Credit Card,Yes
CUST-106909,70,Month-to-Month,95.51,0,Direct Debit,No
CUST-106910,55,Month-to-Month,95.66,1,Direct Debit,Yes
CUST-106911,1,Month-to-Month,84.76,2,Direct Debit,Yes
CUST-106912,70,Month-to-Month,84.35,0,Direct Debit,Yes
CUST-106913,45,Two Year,58.95,2,Direct Debit,No
CUST-106914,47,Month-to-Month,48.25,2,Credit Card,Yes
CUST-106915,26,Month-to-Month,57.96,2,Credit Card,No
CUST-106916,14,Two Year,31.7,3,Bank Transfer,No
CUST-106917,54,Month-to-Month,91.86,1,Credit Card,No
CUST-106918,71,Month-to-Month,59.33,2,Direct Debit,No
CUST-106919,46,Month-to-Month,90.83,0,Direct Debit,Yes
CUST-106920,31,Month-to-Month,40.37,1,Direct Debit,Yes
CUST-106921,59,Month-to-Month,86.65,3,Direct Debit,Yes
CUST-106922,29,Month-to-Month,55.1,2,Credit Card,No
CUST-106923,17,One Year,39.31,1,Bank Transfer,No
CUST-106924,14,Month-to-Month,97.54,0,Credit Card,No
CUST-106925,36,Month-to-Month,87.15,1,Direct Debit,No
CUST-106926,58,Two Year,69.24,0,Bank Transfer,No
CUST-106927,24,Month-to-Month,65.68,0,Direct Debit,No
CUST-106928,63,Two Year,73.79,0,Bank Transfer,No
CUST-106929,25,Month-to-Month,68.89,0,Bank Transfer,No
CUST-106930,59,Month-to-Month,49.15,1,Direct Debit,No
CUST-106931,32,One Year,56.76,1,Direct Debit,No
CUST-106932,18,Month-to-Month,104.21,1,Bank Transfer,No
CUST-106933,37,Month-to-Month,118.44,1,Credit Card,Yes
CUST-106934,26,One Year,96.25,1,Direct Debit,No
CUST-106935,9,Month-to-Month,74.56,1,Credit Card,Yes
CUST-106936,64,One Year,58.25,1,Credit Card,No
CUST-106937,72,Two Year,49.04,4,Direct Debit,No
CUST-106938,20,Month-to-Month,50.35,2,Direct Debit,No
CUST-106939,54,One Year,53.93,2,Direct Debit,No
CUST-106940,30,Month-to-Month,108.02,3,Direct Debit,No
CUST-106941,53,Two Year,101.13,1,Direct Debit,No
CUST-106942,63,Two Year,79.93,2,Direct Debit,No
CUST-106943,11,Two Year,45.79,1,Direct Debit,No
CUST-106944,31,Month-to-Month,82.86,1,Direct Debit,Yes
CUST-106945,49,One Year,60.23,3,Bank Transfer,No
CUST-106946,19,Month-to-Month,21.94,4,Credit Card,Yes
CUST-106947,12,Month-to-Month,70.74,1,Direct Debit,No
CUST-106948,15,Two Year,48.16,1,Credit Card,No
CUST-106949,31,Month-to-Month,48.84,2,Direct Debit,No
CUST-106950,43,Two Year,59.99,2,Bank Transfer,No
CUST-106951,37,Month-to-Month,55.03,1,Credit Card,Yes
CUST-106952,29,Two Year,64.31,0,Direct Debit,No
CUST-106953,26,Month-to-Month,63.35,0,Bank Transfer,Yes
CUST-106954,2,Month-to-Month,27.48,2,Credit Card,Yes
CUST-106955,15,Month-to-Month,95.41,1,Direct Debit,Yes
CUST-106956,4,One Year,45.33,2,Bank Transfer,No
CUST-106957,50,Month-to-Month,45.95,1,Bank Transfer,No
CUST-106958,38,One Year,58.43,5,Bank Transfer,No
CUST-106959,23,Month-to-Month,62.83,1,Direct Debit,No
CUST-106960,59,Month-to-Month,94.18,3,Bank Transfer,Yes
CUST-106961,28,Month-to-Month,70.39,1,Credit Card,Yes
CUST-106962,66,Month-to-Month,76.33,2,Credit Card,Yes
CUST-106963,8,Two Year,70.49,1,Direct Debit,Yes
CUST-106964,29,Two Year,69.63,5,Direct Debit,No
CUST-106965,11,Month-to-Month,71.19,2,Direct Debit,No
CUST-106966,18,One Year,26.35,2,Direct Debit,No
CUST-106967,55,One Year,60.0,4,Direct Debit,No
CUST-106968,50,Month-to-Month,88.25,1,Direct Debit,Yes
CUST-106969,14,Month-to-Month,143.85,3,Bank Transfer,No
CUST-106970,9,Month-to-Month,40.91,4,Credit Card,Yes
CUST-106971,11,Month-to-Month,73.46,1,Credit Card,Yes
CUST-106972,63,Month-to-Month,53.58,0,Credit Card,No
CUST-106973,67,Month-to-Month,105.95,0,Credit Card,Yes
CUST-106974,53,One Year,37.92,1,Direct Debit,No
CUST-106975,39,Month-to-Month,77.5,3,Credit Card,Yes
CUST-106976,56,Month-to-Month,36.86,3,Credit Card,Yes
CUST-106977,28,Month-to-Month,58.63,1,Direct Debit,No
CUST-106978,39,Month-to-Month,64.31,7,Direct Debit,Yes
CUST-106979,25,Month-to-Month,86.39,2,Direct Debit,No
CUST-106980,21,Two Year,43.46,1,Credit Card,No
CUST-106981,10,Month-to-Month,78.27,2,Direct Debit,Yes
CUST-106982,43,One Year,65.38,2,Credit Card,No
CUST-106983,15,Month-to-Month,70.46,3,Direct Debit,Yes
CUST-106984,48,One Year,84.17,3,Credit Card,Yes
CUST-106985,21,One Year,39.35,2,Bank Transfer,No
CUST-106986,60,Month-to-Month,81.21,0,Bank Transfer,Yes
CUST-106987,50,Two Year,53.62,2,Credit Card,No
CUST-106988,23,Month-to-Month,86.92,1,Direct Debit,No
CUST-106989,13,Two Year,71.69,5,Credit Card,No
CUST-106990,69,Month-to-Month,60.81,1,Credit Card,No
CUST-106991,4,Two Year,53.2,3,Credit Card,No
CUST-106992,72,One Year,81.47,3,Bank Transfer,No
CUST-106993,9,Two Year,90.22,3,Direct Debit,Yes
CUST-106994,35,Month-to-Month,54.34,0,Credit Card,No
CUST-106995,21,Month-to-Month,42.34,2,Direct Debit,No
CUST-106996,58,One Year,78.88,2,Direct Debit,No
CUST-106997,18,Two Year,36.03,2,Credit Card,No
CUST-106998,72,Two Year,38.89,2,Direct Debit,No
CUST-106999,43,Month-to-Month,43.75,4,Credit Card,Yes
CUST-107000,6,One Year,56.69,3,Credit Card,Yes
CUST-107001,67,Month-to-Month,38.27,1,Credit Card,Yes
CUST-107002,12,Month-to-Month,26.22,2,Bank Transfer,No
CUST-107003,12,Month-to-Month,42.29,0,Credit Card,Yes
CUST-107004,66,Month-to-Month,77.85,0,Bank Transfer,Yes
CUST-107005,2,Two Year,39.57,2,Credit Card,No
CUST-107006,15,Month-to-Month,58.19,0,Credit Card,No
CUST-107007,23,One Year,103.93,2,Direct Debit,No
CUST-107008,29,One Year,64.02,2,Credit Card,No
CUST-107009,7,Month-to-Month,71.85,1,Credit Card,Yes
CUST-107010,28,Month-to-Month,46.08,1,Credit Card,No
CUST-107011,14,One Year,108.27,1,Credit Card,No
CUST-107012,44,Month-to-Month,54.17,0,Bank Transfer,Yes
CUST-107013,30,Two Year,60.44,2,Direct Debit,No
CUST-107014,32,Two Year,91.34,0,Credit Card,Yes
CUST-107015,70,Month-to-Month,61.37,4,Credit Card,Yes
CUST-107016,6,Month-to-Month,65.96,1,Direct Debit,Yes
CUST-107017,27,Month-to-Month,59.37,0,Bank Transfer,Yes
CUST-107018,24,One Year,59.5,1,Credit Card,No
CUST-107019,34,Month-to-Month,72.41,0,Direct Debit,No
CUST-107020,40,Month-to-Month,76.06,1,Direct Debit,No
CUST-107021,47,Month-to-Month,52.14,0,Credit Card,No
CUST-107022,24,Two Year,49.68,1,Direct Debit,No
CUST-107023,65,Month-to-Month,52.82,1,Direct Debit,No
CUST-107024,18,Month-to-Month,36.97,0,Direct Debit,No
CUST-107025,44,Two Year,33.19,2,Bank Transfer,No
CUST-107026,57,One Year,70.94,2,Credit Card,No
CUST-107027,28,One Year,83.77,2,Direct Debit,No
CUST-107028,71,One Year,82.42,3,Bank Transfer,No
CUST-107029,23,Two Year,20.0,0,Bank Transfer,No
CUST-107030,34,One Year,60.1,1,Credit Card,No
CUST-107031,11,Two Year,42.96,2,Direct Debit,No
CUST-107032,35,One Year,67.87,0,Credit Card,No
CUST-107033,42,One Year,56.64,3,Direct Debit,No
CUST-107034,28,Month-to-Month,76.84,1,Credit Card,Yes
CUST-107035,24,Month-to-Month,64.62,0,Direct Debit,No
CUST-107036,8,One Year,27.08,0,Credit Card,Yes
CUST-107037,53,Month-to-Month,45.66,2,Direct Debit,No
CUST-107038,72,One Year,65.12,1,Credit Card,No
CUST-107039,4,Month-to-Month,66.8,0,Direct Debit,No
CUST-107040,5,Two Year,36.89,2,Credit Card,No
CUST-107041,49,Month-to-Month,34.27,2,Credit Card,No
CUST-107042,30,Two Year,66.12,1,Direct Debit,No
CUST-107043,72,One Year,36.93,1,Credit Card,No
CUST-107044,63,Month-to-Month,31.63,1,Direct Debit,No
CUST-107045,47,Month-to-Month,56.1,0,Credit Card,Yes
CUST-107046,26,Month-to-Month,55.23,2,Direct Debit,No
CUST-107047,57,Month-to-Month,47.43,4,Credit Card,Yes
CUST-107048,37,Month-to-Month,50.93,3,Direct Debit,No
CUST-107049,7,Month-to-Month,65.28,0,Direct Debit,No
CUST-107050,40,Two Year,50.6,1,Direct Debit,No
CUST-107051,39,Month-to-Month,66.41,2,Bank Transfer,No
CUST-107052,62,One Year,57.39,2,Credit Card,No
CUST-107053,53,Month-to-Month,68.35,2,Bank Transfer,Yes
CUST-107054,4,One Year,82.56,2,Bank Transfer,No
CUST-107055,25,Month-to-Month,81.78,2,Bank Transfer,Yes
CUST-107056,7,One Year,90.76,2,Credit Card,Yes
CUST-107057,28,One Year,81.76,1,Direct Debit,No
CUST-107058,69,One Year,69.77,2,Bank Transfer,No
CUST-107059,67,Month-to-Month,56.33,3,Direct Debit,No
CUST-107060,20,One Year,57.24,2,Credit Card,No
CUST-107061,11,Month-to-Month,47.44,1,Bank Transfer,No
CUST-107062,67,Month-to-Month,65.09,0,Direct Debit,No
CUST-107063,7,Month-to-Month,78.95,4,Direct Debit,Yes
CUST-107064,23,Month-to-Month,50.49,1,Direct Debit,Yes
CUST-107065,61,Month-to-Month,64.26,1,Bank Transfer,Yes
CUST-107066,71,One Year,51.45,1,Bank Transfer,No
CUST-107067,34,Month-to-Month,69.19,3,Credit Card,Yes
CUST-107068,19,Month-to-Month,54.01,2,Bank Transfer,No
CUST-107069,58,Month-to-Month,50.21,2,Direct Debit,No
CUST-107070,9,One Year,51.4,2,Direct Debit,Yes
CUST-107071,48,One Year,75.07,3,Direct Debit,No
CUST-107072,41,Month-to-Month,63.07,1,Direct Debit,Yes
CUST-107073,48,One Year,56.43,0,Direct Debit,No
CUST-107074,45,Month-to-Month,70.23,1,Direct Debit,Yes
CUST-107075,25,Month-to-Month,56.71,3,Credit Card,Yes
CUST-107076,25,Month-to-Month,87.53,1,Direct Debit,Yes
CUST-107077,19,One Year,45.52,3,Direct Debit,No
CUST-107078,39,One Year,61.26,2,Bank Transfer,No
CUST-107079,27,Month-to-Month,36.9,3,Direct Debit,No
CUST-107080,63,Month-to-Month,58.06,4,Direct Debit,Yes
CUST-107081,68,Month-to-Month,31.41,0,Direct Debit,No
CUST-107082,19,One Year,79.93,1,Bank Transfer,No
CUST-107083,28,Two Year,80.33,1,Credit Card,No
CUST-107084,33,Month-to-Month,80.68,2,Credit Card,Yes
CUST-107085,10,Month-to-Month,65.58,1,Direct Debit,No
CUST-107086,30,One Year,47.4,1,Direct Debit,No
CUST-107087,22,Two Year,48.99,4,Direct Debit,No
CUST-107088,3,Two Year,95.6,0,Direct Debit,No
CUST-107089,48,One Year,93.71,4,Credit Card,No
CUST-107090,2,Two Year,67.45,1,Bank Transfer,No
CUST-107091,54,Month-to-Month,54.69,1,Direct Debit,No
CUST-107092,6,Month-to-Month,92.37,0,Credit Card,Yes
CUST-107093,40,Month-to-Month,51.11,1,Direct Debit,No
CUST-107094,2,One Year,69.58,3,Direct Debit,No
CUST-107095,2,Month-to-Month,92.04,0,Direct Debit,No
CUST-107096,55,Month-to-Month,48.27,2,Bank Transfer,No
CUST-107097,72,Month-to-Month,81.58,0,Direct Debit,Yes
CUST-107098,60,Month-to-Month,75.41,1,Credit Card,Yes
CUST-107099,6,Two Year,64.21,4,Direct Debit,Yes
CUST-107100,19,Month-to-Month,45.13,2,Direct Debit,No
CUST-107101,27,Month-to-Month,50.51,1,Direct Debit,No
CUST-107102,1,One Year,70.79,1,Direct Debit,No
CUST-107103,33,Month-to-Month,36.53,2,Bank Transfer,No
CUST-107104,40,One Year,67.61,0,Credit Card,No
CUST-107105,32,Two Year,75.82,1,Direct Debit,No
CUST-107106,69,Two Year,84.7,3,Credit Card,No
CUST-107107,17,Two Year,37.03,1,Direct Debit,No
CUST-107108,8,Month-to-Month,91.32,2,Credit Card,No
CUST-107109,57,One Year,98.91,1,Credit Card,No
CUST-107110,42,Month-to-Month,73.2,1,Direct Debit,No
CUST-107111,9,Month-to-Month,44.24,1,Bank Transfer,No
CUST-107112,35,Month-to-Month,58.44,0,Direct Debit,No
CUST-107113,71,Month-to-Month,64.05,2,Direct Debit,Yes
CUST-107114,53,Two Year,70.41,1,Credit Card,No
CUST-107115,54,Month-to-Month,65.44,2,Direct Debit,Yes
CUST-107116,25,One Year,70.62,0,Direct Debit,No
CUST-107117,67,Month-to-Month,63.19,0,Direct Debit,No
CUST-107118,62,Month-to-Month,70.3,1,Bank Transfer,Yes
CUST-107119,55,Two Year,55.79,1,Direct Debit,No
CUST-107120,46,Month-to-Month,58.24,2,Direct Debit,No
CUST-107121,24,One Year,53.48,4,Direct Debit,No
CUST-107122,46,Month-to-Month,103.35,2,Direct Debit,No
CUST-107123,22,Month-to-Month,94.28,1,Credit Card,Yes
CUST-107124,11,Month-to-Month,76.11,1,Direct Debit,No
CUST-107125,48,Two Year,91.51,2,Credit Card,No
CUST-107126,8,Month-to-Month,80.97,1,Credit Card,Yes
CUST-107127,39,Month-to-Month,68.63,4,Direct Debit,Yes
CUST-107128,35,Month-to-Month,34.89,1,Direct Debit,No
CUST-107129,49,One Year,59.76,1,Credit Card,No
CUST-107130,46,One Year,58.3,2,Credit Card,No
CUST-107131,38,One Year,42.34,0,Bank Transfer,No
CUST-107132,8,Month-to-Month,35.28,0,Bank Transfer,No
CUST-107133,54,Two Year,74.85,2,Credit Card,No
CUST-107134,37,One Year,71.49,1,Bank Transfer,No
CUST-107135,40,Two Year,41.65,2,Credit Card,No
CUST-107136,34,Two Year,50.08,1,Direct Debit,No
CUST-107137,17,One Year,88.22,0,Credit Card,No
CUST-107138,33,Month-to-Month,47.45,1,Direct Debit,Yes
CUST-107139,47,Two Year,68.42,2,Direct Debit,No
CUST-107140,52,Two Year,61.2,2,Direct Debit,No
CUST-107141,9,Month-to-Month,75.13,2,Direct Debit,Yes
CUST-107142,33,Month-to-Month,47.88,1,Direct Debit,No
CUST-107143,60,Two Year,66.8,1,Direct Debit,No
CUST-107144,21,Month-to-Month,68.37,0,Direct Debit,Yes
CUST-107145,58,Two Year,69.6,0,Direct Debit,No
CUST-107146,69,Month-to-Month,66.58,0,Credit Card,Yes
CUST-107147,10,Month-to-Month,71.89,2,Direct Debit,No
CUST-107148,6,Month-to-Month,108.84,2,Bank Transfer,Yes
CUST-107149,13,Month-to-Month,116.23,2,Bank Transfer,Yes
CUST-107150,65,Month-to-Month,52.22,3,Credit Card,No
CUST-107151,20,Month-to-Month,20.0,3,Direct Debit,Yes
CUST-107152,57,One Year,76.91,0,Credit Card,No
CUST-107153,46,Two Year,68.73,0,Direct Debit,No
CUST-107154,8,Month-to-Month,86.22,0,Credit Card,No
CUST-107155,10,Month-to-Month,70.7,1,Direct Debit,Yes
CUST-107156,67,Month-to-Month,66.17,1,Credit Card,No
CUST-107157,11,Month-to-Month,87.58,1,Credit Card,Yes
CUST-107158,12,Month-to-Month,90.38,4,Credit Card,Yes
CUST-107159,10,Month-to-Month,37.27,2,Credit Card,Yes
CUST-107160,25,Month-to-Month,48.67,0,Direct Debit,Yes
CUST-107161,49,Month-to-Month,62.89,0,Credit Card,No
CUST-107162,49,Month-to-Month,66.97,2,Direct Debit,No
CUST-107163,11,One Year,60.48,1,Direct Debit,No
CUST-107164,62,Month-to-Month,73.68,0,Direct Debit,No
CUST-107165,36,Two Year,84.92,2,Direct Debit,No
CUST-107166,39,Two Year,99.45,2,Direct Debit,No
CUST-107167,53,Two Year,76.58,1,Credit Card,No
CUST-107168,56,Two Year,47.95,1,Credit Card,No
CUST-107169,1,Month-to-Month,62.05,4,Direct Debit,Yes
CUST-107170,56,Month-to-Month,63.49,0,Direct Debit,Yes
CUST-107171,4,Month-to-Month,75.29,1,Credit Card,No
CUST-107172,30,Two Year,72.76,0,Bank Transfer,No
CUST-107173,12,Two Year,106.01,0,Direct Debit,No
CUST-107174,35,Two Year,55.77,1,Credit Card,No
CUST-107175,52,Month-to-Month,72.7,1,Bank Transfer,Yes
CUST-107176,31,One Year,112.09,2,Direct Debit,No
CUST-107177,68,Month-to-Month,53.3,3,Direct Debit,No
CUST-107178,52,Month-to-Month,67.9,2,Bank Transfer,Yes
CUST-107179,7,One Year,46.1,1,Direct Debit,No
CUST-107180,22,Month-to-Month,66.64,2,Credit Card,Yes
CUST-107181,56,Two Year,49.4,0,Credit Card,No
CUST-107182,58,Month-to-Month,85.94,4,Direct Debit,No
CUST-107183,64,Two Year,67.95,0,Direct Debit,No
CUST-107184,12,Month-to-Month,46.29,1,Credit Card,Yes
CUST-107185,7,Two Year,81.81,1,Credit Card,Yes
CUST-107186,55,Two Year,68.59,1,Direct Debit,No
CUST-107187,62,Two Year,84.06,0,Credit Card,No
CUST-107188,55,Month-to-Month,42.05,4,Credit Card,Yes
CUST-107189,36,Two Year,72.38,2,Direct Debit,No
CUST-107190,24,Month-to-Month,80.47,1,Credit Card,No
CUST-107191,44,Month-to-Month,56.53,0,Direct Debit,Yes
CUST-107192,17,Month-to-Month,39.82,5,Direct Debit,No
CUST-107193,2,Two Year,64.17,1,Credit Card,No
CUST-107194,13,Month-to-Month,89.56,4,Direct Debit,Yes
CUST-107195,31,Two Year,87.52,0,Direct Debit,No
CUST-107196,28,One Year,56.43,1,Credit Card,No
CUST-107197,60,Month-to-Month,39.34,2,Credit Card,No
CUST-107198,27,Two Year,56.38,0,Credit Card,No
CUST-107199,15,Month-to-Month,55.63,3,Bank Transfer,Yes
CUST-107200,33,Two Year,73.93,1,Bank Transfer,No
CUST-107201,20,Month-to-Month,62.9,3,Credit Card,Yes
CUST-107202,42,Month-to-Month,49.93,0,Direct Debit,No
CUST-107203,12,Month-to-Month,87.09,2,Credit Card,Yes
CUST-107204,23,Month-to-Month,67.81,1,Direct Debit,Yes
CUST-107205,72,Month-to-Month,73.71,1,Credit Card,No
CUST-107206,14,Month-to-Month,30.5,1,Credit Card,Yes
CUST-107207,25,Month-to-Month,20.0,3,Bank Transfer,Yes
CUST-107208,31,Month-to-Month,36.25,4,Bank Transfer,No
CUST-107209,54,Month-to-Month,55.39,2,Credit Card,No
CUST-107210,5,One Year,76.53,2,Direct Debit,No
CUST-107211,13,One Year,20.0,0,Credit Card,No
CUST-107212,28,Two Year,96.86,3,Direct Debit,No
CUST-107213,43,One Year,68.41,0,Bank Transfer,No
CUST-107214,47,One Year,92.21,3,Credit Card,Yes
CUST-107215,71,One Year,47.28,2,Credit Card,No
CUST-107216,38,Month-to-Month,75.08,1,Direct Debit,No
CUST-107217,67,One Year,66.7,2,Direct Debit,No
CUST-107218,62,Month-to-Month,81.35,3,Credit Card,Yes
CUST-107219,39,Two Year,60.32,0,Direct Debit,No
CUST-107220,37,One Year,74.46,4,Direct Debit,No
CUST-107221,8,Month-to-Month,87.04,0,Direct Debit,Yes
CUST-107222,52,One Year,51.98,1,Bank Transfer,No
CUST-107223,33,Month-to-Month,69.84,2,Credit Card,No
CUST-107224,42,Month-to-Month,27.24,4,Credit Card,Yes
CUST-107225,27,Month-to-Month,79.05,0,Direct Debit,Yes
CUST-107226,8,One Year,104.09,1,Direct Debit,No
CUST-107227,23,One Year,40.11,1,Direct Debit,No
CUST-107228,64,Two Year,63.17,1,Credit Card,No
CUST-107229,20,Month-to-Month,82.61,3,Bank Transfer,No
CUST-107230,16,Month-to-Month,65.63,3,Direct Debit,No
CUST-107231,17,One Year,68.3,0,Direct Debit,No
CUST-107232,19,Month-to-Month,57.18,3,Direct Debit,No
CUST-107233,8,One Year,56.44,1,Credit Card,No
CUST-107234,38,Month-to-Month,63.27,1,Bank Transfer,No
CUST-107235,38,Month-to-Month,65.83,0,Credit Card,No
CUST-107236,53,Month-to-Month,41.37,2,Credit Card,Yes
CUST-107237,31,One Year,63.68,2,Direct Debit,No
CUST-107238,44,Month-to-Month,96.37,4,Credit Card,No
CUST-107239,60,Month-to-Month,56.62,1,Direct Debit,Yes
CUST-107240,17,Month-to-Month,40.25,1,Direct Debit,Yes
CUST-107241,39,Month-to-Month,61.97,1,Direct Debit,No
CUST-107242,42,Month-to-Month,50.71,0,Direct Debit,No
CUST-107243,48,Month-to-Month,38.23,2,Direct Debit,No
CUST-107244,12,One Year,67.78,0,Credit Card,No
CUST-107245,18,Month-to-Month,50.79,3,Direct Debit,No
CUST-107246,6,One Year,52.51,3,Bank Transfer,No
CUST-107247,43,One Year,68.07,2,Bank Transfer,No
CUST-107248,35,Month-to-Month,34.34,1,Direct Debit,No
CUST-107249,54,Month-to-Month,30.17,1,Direct Debit,Yes
CUST-107250,62,Two Year,78.42,0,Credit Card,No
CUST-107251,69,Month-to-Month,26.38,2,Bank Transfer,No
CUST-107252,16,Month-to-Month,45.47,0,Direct Debit,Yes
CUST-107253,8,Month-to-Month,29.0,2,Bank Transfer,Yes
CUST-107254,31,One Year,55.28,4,Credit Card,Yes
CUST-107255,10,One Year,73.56,1,Bank Transfer,Yes
CUST-107256,56,Two Year,67.25,1,Bank Transfer,No
CUST-107257,70,Two Year,112.84,4,Direct Debit,No
CUST-107258,20,Month-to-Month,86.74,3,Direct Debit,Yes
CUST-107259,5,Month-to-Month,46.38,2,Direct Debit,Yes
CUST-107260,23,Month-to-Month,41.06,0,Direct Debit,No
CUST-107261,9,Month-to-Month,119.13,3,Credit Card,Yes
CUST-107262,58,Month-to-Month,86.25,0,Bank Transfer,Yes
CUST-107263,59,Month-to-Month,76.79,0,Bank Transfer,No
CUST-107264,54,Month-to-Month,66.5,2,Direct Debit,Yes
CUST-107265,46,Month-to-Month,70.47,2,Direct Debit,Yes
CUST-107266,22,Month-to-Month,35.36,0,Credit Card,No
CUST-107267,64,Two Year,68.14,0,Direct Debit,No
CUST-107268,8,One Year,66.42,1,Direct Debit,No
CUST-107269,20,Two Year,46.92,1,Bank Transfer,No
CUST-107270,51,Month-to-Month,54.23,0,Bank Transfer,Yes
CUST-107271,39,Month-to-Month,95.3,1,Bank Transfer,Yes
CUST-107272,37,Month-to-Month,62.5,2,Direct Debit,No
CUST-107273,50,Month-to-Month,106.42,3,Credit Card,No
CUST-107274,34,Month-to-Month,30.19,1,Credit Card,Yes
CUST-107275,33,Two Year,54.56,1,Direct Debit,No
CUST-107276,31,Two Year,34.05,4,Bank Transfer,Yes
CUST-107277,54,Month-to-Month,40.81,2,Direct Debit,No
CUST-107278,44,Month-to-Month,48.44,2,Credit Card,Yes
CUST-107279,34,Month-to-Month,71.31,1,Credit Card,No
CUST-107280,71,Month-to-Month,70.34,1,Direct Debit,No
CUST-107281,62,Month-to-Month,51.41,0,Credit Card,No
CUST-107282,23,Month-to-Month,20.44,2,Direct Debit,Yes
CUST-107283,46,Month-to-Month,94.55,2,Credit Card,Yes
CUST-107284,56,Month-to-Month,59.28,1,Credit Card,No
CUST-107285,7,Month-to-Month,42.67,2,Credit Card,Yes
CUST-107286,61,Month-to-Month,70.5,3,Bank Transfer,No
CUST-107287,3,Month-to-Month,69.09,0,Direct Debit,Yes
